"","id","roi","volume"
"13689",913,"CerebellumGM_L",65531
"13690",913,"CP_L",2204
"13691",913,"CP_R",2270
"13692",913,"Midbrain_L",2705
"13693",913,"Midbrain_R",2648
"13694",913,"CST_L",1587
"13695",913,"CST_R",1439
"13696",913,"SCP_L",1055
"13697",913,"SCP_R",1110
"13698",913,"MCP_L",3492
"13699",913,"MCP_R",3636
"13700",913,"PCT_L",924
"13701",913,"PCT_R",880
"13702",913,"ICP_L",809
"13703",913,"ICP_R",894
"13704",913,"ML_L",1016
"13705",913,"ML_R",1115
"13706",913,"Pons_L",282
"13707",913,"Pons_R",656
"13708",913,"Medulla_L",1170
"13709",913,"Medulla_R",1440
"13710",913,"ACR_L",13304
"13711",913,"ACR_R",14506
"13712",913,"SCR_L",15806
"13713",913,"SCR_R",15648
"13714",913,"PCR_L",6555
"13715",913,"PCR_R",5280
"13716",913,"GCC_L",2568
"13717",913,"GCC_R",2750
"13718",913,"BCC_L",3357
"13719",913,"BCC_R",3716
"13720",913,"SCC_L",6130
"13721",913,"SCC_R",6280
"13722",913,"PVWl_L",212
"13723",913,"PVWl_R",198
"13724",913,"ALIC_L",2428
"13725",913,"ALIC_R",2554
"13726",913,"PLIC_L",3366
"13727",913,"PLIC_R",3449
"13728",913,"RLIC_L",3075
"13729",913,"RLIC_R",3156
"13730",913,"EC_L",3177
"13731",913,"EC_R",3014
"13732",913,"CGC_L",2596
"13733",913,"CGC_R",3033
"13734",913,"CGH_L",1670
"13735",913,"CGH_R",1684
"13736",913,"Fx/ST_L",1648
"13737",913,"Fx/ST_R",1541
"13738",913,"Fx_L",633
"13739",913,"Fx_R",786
"13740",913,"IFO_L",1712
"13741",913,"IFO_R",1640
"13742",913,"PTR_L",8549
"13743",913,"PTR_R",5536
"13744",913,"SS_L",3585
"13745",913,"SS_R",4330
"13746",913,"SFO_L",435
"13747",913,"SFO_R",228
"13748",913,"SLF_L",7355
"13749",913,"SLF_R",7870
"13750",913,"Cl_L",458
"13751",913,"Cl_R",530
"13752",913,"BasalForebrain_L",1677
"13753",913,"BasalForebrain_R",1371
"13754",913,"Mammillary_R",93
"13755",913,"Mammillary_L",126
"13756",913,"LV_Frontal_L",1793
"13757",913,"LV_body_L",1191
"13758",913,"LV_atrium_L",762
"13759",913,"LV_Occipital_L",107
"13760",913,"LV_Inferior_L",522
"13761",913,"LV_Frontal_R",2116
"13762",913,"LV_body_R",1246
"13763",913,"LV_atrium_R",831
"13764",913,"LV_Occipital_R",60
"13765",913,"LV_Inferior_R",603
"13766",913,"III_ventricle",1548
"13767",913,"PVWa_L",771
"13768",913,"PVWa_R",785
"13769",913,"PVWp_L",492
"13770",913,"PVWp_R",425
"13771",913,"SFWM_L",7016
"13772",913,"SFWM_R",5919
"13773",913,"SFWM_PFC_L",7101
"13774",913,"SFWM_PFC_R",8123
"13775",913,"SFWM_pole_L",275
"13776",913,"SFWM_pole_R",642
"13777",913,"MFWM_L",5770
"13778",913,"MFWM_R",5920
"13779",913,"MFWM_DPFC_L",3508
"13780",913,"MFWM_DPFC_R",4029
"13781",913,"IFWM_opercularis_L",2081
"13782",913,"IFWM_opercularis_R",2091
"13783",913,"IFWM_orbitalis_L",2208
"13784",913,"IFWM_orbitalis_R",2506
"13785",913,"IFWM_triangularis_L",3322
"13786",913,"IFWM_triangularis_R",1948
"13787",913,"LFOWM_L",2145
"13788",913,"LFOWM_R",1564
"13789",913,"MFOWM_L",1787
"13790",913,"MFOWM_R",1659
"13791",913,"RGWM_L",1799
"13792",913,"RGWM_R",2085
"13793",913,"PoCWM_L",8333
"13794",913,"PoCWM_R",7863
"13795",913,"PrCWM_L",11399
"13796",913,"PrCWM_R",12735
"13797",913,"SPWM_L",7190
"13798",913,"SPWM_R",6694
"13799",913,"SMWM_L",3448
"13800",913,"SMWM_R",3670
"13801",913,"AGWM_L",2244
"13802",913,"AGWM_R",3375
"13803",913,"PrCuWM_L",2132
"13804",913,"PrCuWM_R",1863
"13805",913,"STWM_L",8757
"13806",913,"STWM_R",8352
"13807",913,"STWM_L_pole",1454
"13808",913,"STWM_R_pole",1500
"13809",913,"MTWM_L",7170
"13810",913,"MTWM_R",8614
"13811",913,"MTWM_L_pole",920
"13812",913,"MTWM_R_pole",936
"13813",913,"ITWM_L",4446
"13814",913,"ITWM_R",4955
"13815",913,"FuWM_L",4342
"13816",913,"FuWM_R",4870
"13817",913,"SOWM_L",2822
"13818",913,"SOWM_R",3886
"13819",913,"MOWM_L",9792
"13820",913,"MOWM_R",10899
"13821",913,"IOWM_L",1445
"13822",913,"IOWM_R",2036
"13823",913,"CuWM_L",3345
"13824",913,"CuWM_R",2321
"13825",913,"LGWM_L",3960
"13826",913,"LGWM_R",4870
"13827",913,"rostralWM_ACC_L",176
"13828",913,"rostralWM_ACC_R",4
"13829",913,"subcallosalWM_ACC_L",82
"13830",913,"subcallosalWM_ACC_R",63
"13831",913,"subgenualWM_ACC_L",236
"13832",913,"subgenualWM_ACC_R",98
"13833",913,"dorsalWM_ACC_L",1494
"13834",913,"dorsalWM_ACC_R",1176
"13835",913,"PCCWM_L",2976
"13836",913,"PCCWM_R",2596
"13837",913,"CerebellumWM_R",9820
"13838",913,"CerebellumWM_L",9173
"13839",913,"MCP_cb_L",3174
"13840",913,"MCP_cb_R",3246
"13841",913,"ICP_cb_L",636
"13842",913,"ICP_cb_R",650
"13843",913,"FrontSul_L",16895
"13844",913,"FrontSul_R",11760
"13845",913,"CentralSul_L",2723
"13846",913,"CentralSul_R",2106
"13847",913,"SylFrontSul_L",2289
"13848",913,"SylFrontSul_R",2150
"13849",913,"SylTempSul_L",2183
"13850",913,"SylTempSul_R",1367
"13851",913,"SylParieSul_L",422
"13852",913,"SylParieSul_R",338
"13853",913,"ParietSul_L",10265
"13854",913,"ParietSul_R",9869
"13855",913,"CinguSul_L",3923
"13856",913,"CinguSul_R",3106
"13857",913,"OcciptSul_L",2499
"13858",913,"OcciptSul_R",2238
"13859",913,"TempSul_L",1480
"13860",913,"TempSul_R",1200
"13861",913,"Caudate_tail_L",420
"13862",913,"Fimbria_L",18
"13863",913,"Caudate_tail_R",435
"13864",913,"Fimbria_R",26
"13865",913,"Chroid_LVetc_L",111
"13866",913,"Chroid_LVetc_R",116
"13867",913,"IV_ventricle",3866
"13868",913,"ECCL_L",371
"13869",913,"ECCL_R",434
"13870",913,"Hemisphere_L",496766
"13871",913,"Hemisphere_R",505456
"13872",913,"Brainstem",32888
"13873",913,"Cerebellum",159207
"13874",913,"CSF",91674
"13875",913,"Hemisphere_L",383026
"13876",913,"Hemisphere_R",392092
"13877",913,"CerebralNucli_L",13820
"13878",913,"CerebralNucli_R",14720
"13879",913,"Thalamus_L",6940
"13880",913,"Thalamus_R",6773
"13881",913,"BasalForebrain_L",3197
"13882",913,"BasalForebrain_R",3038
"13883",913,"midbrain",11386
"13884",913,"Cerebellum_R",80693
"13885",913,"Cerebellum_L",78514
"13886",913,"Brainstem_L",10334
"13887",913,"Brainstem_R",11169
"13888",913,"WhiteMatter_L",89784
"13889",913,"WhiteMatter_R",88835
"13890",913,"Ventricle",14867
"13891",913,"Sulcus_L",42676
"13892",913,"Sulcus_R",34132
"13893",913,"Frontal_L",135546
"13894",913,"Frontal_R",137150
"13895",913,"Parietal_L",72035
"13896",913,"Parietal_R",76310
"13897",913,"Temporal_L",92289
"13898",913,"Temporal_R",93730
"13899",913,"Limbic_L",32068
"13900",913,"Limbic_R",33128
"13901",913,"Occipital_L",53691
"13902",913,"Occipital_R",54918
"13903",913,"Insula_L",6659
"13904",913,"Insula_R",7011
"13905",913,"BasalGang_L",11914
"13906",913,"BasalGang_R",12437
"13907",913,"Thalamus_L",6940
"13908",913,"Thalamus_R",6773
"13909",913,"BasalForebrain_L",3197
"13910",913,"BasalForebrain_R",3038
"13911",913,"midbrain_L",5680
"13912",913,"midbrain_R",5706
"13913",913,"Cerebellum_R",80693
"13914",913,"Cerebellum_L",78514
"13915",913,"Pons_L",8355
"13916",913,"Pons_R",8835
"13917",913,"Medulla_L",1979
"13918",913,"Medulla_R",2334
"13919",913,"AnteriorWM_L",30314
"13920",913,"AnteriorWM_R",31167
"13921",913,"PosteriorWM_L",7047
"13922",913,"PosteriorWM_R",5705
"13923",913,"CorpusCallosum_L",12054
"13924",913,"CorpusCallosum_R",12744
"13925",913,"InferiorWM_L",26471
"13926",913,"InferiorWM_R",24308
"13927",913,"LimbicWM_L",6545
"13928",913,"LimbicWM_R",7043
"13929",913,"LateralVentricle_L",4485
"13930",913,"LateralVentricle_R",4970
"13931",913,"III_ventricle",1548
"13932",913,"FrontSul_L",19184
"13933",913,"FrontSul_R",13910
"13934",913,"CentralSul_L",2723
"13935",913,"CentralSul_R",2106
"13936",913,"TempSul_L",3663
"13937",913,"TempSul_R",2567
"13938",913,"ParietSul_L",10686
"13939",913,"ParietSul_R",10206
"13940",913,"CinguSul_L",3923
"13941",913,"CinguSul_R",3106
"13942",913,"OcciptSul_L",2499
"13943",913,"OcciptSul_R",2238
"13944",913,"IV_ventricle",3866
"13945",913,"Frontal_L",135546
"13946",913,"Frontal_R",137150
"13947",913,"Parietal_L",72035
"13948",913,"Parietal_R",76310
"13949",913,"Temporal_L",92289
"13950",913,"Temporal_R",93730
"13951",913,"Limbic_L",13344
"13952",913,"Limbic_R",12812
"13953",913,"Occipital_L",53691
"13954",913,"Occipital_R",54918
"13955",913,"Cingulate_L",18724
"13956",913,"Cingulate_R",20316
"13957",913,"Insula_L",6659
"13958",913,"Insula_R",7011
"13959",913,"Striatum_L",10338
"13960",913,"Striatum_R",10768
"13961",913,"GP_L",1576
"13962",913,"GP_R",1670
"13963",913,"Thalamus_L",6940
"13964",913,"Thalamus_R",6773
"13965",913,"BasalForebrain_L",3197
"13966",913,"BasalForebrain_R",3038
"13967",913,"midbrain_L",5680
"13968",913,"midbrain_R",5706
"13969",913,"Cerebellum_R",66978
"13970",913,"Cerebellum_L",65531
"13971",913,"Pons_L",8355
"13972",913,"Pons_R",8835
"13973",913,"Medulla_L",1979
"13974",913,"Medulla_R",2334
"13975",913,"ant_DPWM_L",30314
"13976",913,"ant_DPWM_R",31167
"13977",913,"post_DPWM_L",7047
"13978",913,"post_DPWM_R",5705
"13979",913,"CorpusCallosum_L",12054
"13980",913,"CorpusCallosum_R",12744
"13981",913,"inf_DPWM_L",20678
"13982",913,"inf_DPWM_R",18305
"13983",913,"InternalCapsule_L",5794
"13984",913,"InternalCapsule_R",6003
"13985",913,"LimbicWM_L",6545
"13986",913,"LimbicWM_R",7043
"13987",913,"AnteriorLateralVentricle_L",3094
"13988",913,"PosteriorLateralVentricle_L",869
"13989",913,"InferiorLateralVentricle_L",522
"13990",913,"AnteriorLateralVentricle_R",3477
"13991",913,"PosteriorLateralVentricle_R",891
"13992",913,"InferiorLateralVentricle_R",603
"13993",913,"III_ventricle",1548
"13994",913,"CerebellumWM_R",13715
"13995",913,"CerebellumWM_L",12983
"13996",913,"FrontSul_L",16895
"13997",913,"FrontSul_R",11760
"13998",913,"CentralSul_L",2723
"13999",913,"CentralSul_R",2106
"14000",913,"SylAntInsularSul_L",2289
"14001",913,"SylAntInsularSul_R",2150
"14002",913,"SylPostInsularSul_L",2183
"14003",913,"SylPostInsularSul_R",1367
"14004",913,"SylExtSMG_L",422
"14005",913,"SylExtSMG_R",338
"14006",913,"ParietSul_L",10265
"14007",913,"ParietSul_R",9869
"14008",913,"CinguSul_L",3923
"14009",913,"CinguSul_R",3106
"14010",913,"OcciptSul_L",2499
"14011",913,"OcciptSul_R",2238
"14012",913,"TempSul_L",1480
"14013",913,"TempSul_R",1200
"14014",913,"IV_ventricle",3866
"14015",913,"SF_L",18012
"14016",913,"SF_R",14198
"14017",913,"SF_PFC_L",17312
"14018",913,"SF_PFC_R",19134
"14019",913,"SF_pole_L",2786
"14020",913,"SF_pole_R",4970
"14021",913,"MF_L",15706
"14022",913,"MF_R",14601
"14023",913,"MF_DPFC_L",17356
"14024",913,"MF_DPFC_R",19424
"14025",913,"IF_opercularis_L",6122
"14026",913,"IF_opercularis_R",5583
"14027",913,"IF_orbitalis_L",5190
"14028",913,"IF_orbitalis_R",5627
"14029",913,"IF_triangularis_L",7113
"14030",913,"IF_triangularis_R",5640
"14031",913,"LFO_L",7266
"14032",913,"LFO_R",6237
"14033",913,"MFO_L",6004
"14034",913,"MFO_R",6232
"14035",913,"R_L",6687
"14036",913,"R_R",7740
"14037",913,"PoC_L",19070
"14038",913,"PoC_R",18942
"14039",913,"PrC_L",25997
"14040",913,"PrC_R",27768
"14041",913,"SP_L",15947
"14042",913,"SP_R",12962
"14043",913,"SM_L",12106
"14044",913,"SM_R",11852
"14045",913,"A_L",9058
"14046",913,"A_R",16476
"14047",913,"PrCu_L",8501
"14048",913,"PrCu_R",8210
"14049",913,"ST_L",23822
"14050",913,"ST_R",22492
"14051",913,"ST_L_pole",6749
"14052",913,"ST_R_pole",8537
"14053",913,"MT_L",22260
"14054",913,"MT_R",21046
"14055",913,"MT_L_pole",2990
"14056",913,"MT_R_pole",3212
"14057",913,"IT_L",16532
"14058",913,"IT_R",17603
"14059",913,"PHG_L",1556
"14060",913,"PHG_R",1630
"14061",913,"ENT_L",834
"14062",913,"ENT_R",990
"14063",913,"Fu_L",19938
"14064",913,"Fu_R",20842
"14065",913,"SO_L",4974
"14066",913,"SO_R",6425
"14067",913,"MO_L",24056
"14068",913,"MO_R",23426
"14069",913,"IO_L",4982
"14070",913,"IO_R",5837
"14071",913,"Cu_L",8877
"14072",913,"Cu_R",7224
"14073",913,"LG_L",10804
"14074",913,"LG_R",12008
"14075",913,"rostral_ACC_L",2207
"14076",913,"rostral_ACC_R",2152
"14077",913,"subcallosal_ACC_L",411
"14078",913,"subcallosal_ACC_R",560
"14079",913,"subgenual_ACC_L",1869
"14080",913,"subgenual_ACC_R",1440
"14081",913,"dorsal_ACC_L",10212
"14082",913,"dorsal_ACC_R",10647
"14083",913,"PCC_L",8988
"14084",913,"PCC_R",9454
"14085",913,"Insula_L",6659
"14086",913,"Insula_R",7011
"14087",913,"Amyg_L",1906
"14088",913,"Amyg_R",2283
"14089",913,"Hippo_L",4088
"14090",913,"Hippo_R",3975
"14091",913,"Caud_L",4536
"14092",913,"Caud_R",4660
"14093",913,"Put_L",4607
"14094",913,"Put_R",4869
"14095",913,"GP_L",1576
"14096",913,"GP_R",1670
"14097",913,"Thalamus_L",6940
"14098",913,"Thalamus_R",6773
"14099",913,"HypoThalamus_L",633
"14100",913,"HypoThalamus_R",764
"14101",913,"BasalForebrain_L",1982
"14102",913,"BasalForebrain_R",1653
"14103",913,"NucAccumbens_L",776
"14104",913,"NucAccumbens_R",806
"14105",913,"RedNc_L",400
"14106",913,"RedNc_R",420
"14107",913,"Snigra_L",372
"14108",913,"Snigra_R",370
"14109",913,"Cerebellum_R",66978
"14110",913,"Cerebellum_L",65531
"14111",913,"CP_L",2204
"14112",913,"CP_R",2270
"14113",913,"Midbrain_L",2705
"14114",913,"Midbrain_R",2648
"14115",913,"CST_L",1587
"14116",913,"CST_R",1439
"14117",913,"SCP_L",1055
"14118",913,"SCP_R",1110
"14119",913,"MCP_L",3492
"14120",913,"MCP_R",3636
"14121",913,"PCT_L",924
"14122",913,"PCT_R",880
"14123",913,"Medulla_L",1979
"14124",913,"Medulla_R",2334
"14125",913,"ML_L",1016
"14126",913,"ML_R",1115
"14127",913,"Pons_L",282
"14128",913,"Pons_R",656
"14129",913,"ACR_L",13304
"14130",913,"ACR_R",14506
"14131",913,"SCR_L",15806
"14132",913,"SCR_R",15648
"14133",913,"PCR_L",6555
"14134",913,"PCR_R",5280
"14135",913,"GCC_L",2568
"14136",913,"GCC_R",2750
"14137",913,"BCC_L",3357
"14138",913,"BCC_R",3716
"14139",913,"SCC_L",6130
"14140",913,"SCC_R",6280
"14141",913,"PVWl_L",212
"14142",913,"PVWl_R",198
"14143",913,"ALIC_L",2428
"14144",913,"ALIC_R",2554
"14145",913,"PLIC_L",3366
"14146",913,"PLIC_R",3449
"14147",913,"RLIC_L",3075
"14148",913,"RLIC_R",3156
"14149",913,"EC_L",3548
"14150",913,"EC_R",3447
"14151",913,"CGC_L",2596
"14152",913,"CGC_R",3033
"14153",913,"CGH_L",1670
"14154",913,"CGH_R",1684
"14155",913,"Fx/ST_L",1648
"14156",913,"Fx/ST_R",1541
"14157",913,"Fx_L",633
"14158",913,"Fx_R",786
"14159",913,"IFO_L",1712
"14160",913,"IFO_R",1640
"14161",913,"PTR_L",8549
"14162",913,"PTR_R",5536
"14163",913,"SS_L",3585
"14164",913,"SS_R",4330
"14165",913,"SFO_L",435
"14166",913,"SFO_R",228
"14167",913,"SLF_L",7355
"14168",913,"SLF_R",7870
"14169",913,"Cl_L",458
"14170",913,"Cl_R",530
"14171",913,"Mammillary_R",93
"14172",913,"Mammillary_L",126
"14173",913,"LV_Frontal_L",1793
"14174",913,"LV_body_L",1191
"14175",913,"LV_atrium_L",762
"14176",913,"LV_Occipital_L",107
"14177",913,"LV_Inferior_L",522
"14178",913,"LV_Frontal_R",2116
"14179",913,"LV_body_R",1246
"14180",913,"LV_atrium_R",831
"14181",913,"LV_Occipital_R",60
"14182",913,"LV_Inferior_R",603
"14183",913,"III_ventricle",1548
"14184",913,"PVWa_L",771
"14185",913,"PVWa_R",785
"14186",913,"PVWp_L",492
"14187",913,"PVWp_R",425
"14188",913,"CerebellumWM_R",13715
"14189",913,"CerebellumWM_L",12983
"14190",913,"FrontSul_L",16895
"14191",913,"FrontSul_R",11760
"14192",913,"CentralSul_L",2723
"14193",913,"CentralSul_R",2106
"14194",913,"SylAntInsularSul_L",2289
"14195",913,"SylAntInsularSul_R",2150
"14196",913,"SylPostInsularSul_L",2183
"14197",913,"SylPostInsularSul_R",1367
"14198",913,"SylExtSMG_L",422
"14199",913,"SylExtSMG_R",338
"14200",913,"ParietSul_L",10265
"14201",913,"ParietSul_R",9869
"14202",913,"CinguSul_L",3923
"14203",913,"CinguSul_R",3106
"14204",913,"OcciptSul_L",2499
"14205",913,"OcciptSul_R",2238
"14206",913,"TempSul_L",1480
"14207",913,"TempSul_R",1200
"14208",913,"Caudate_tail_L",420
"14209",913,"Caudate_tail_R",435
"14210",913,"Chroid_LVetc_L",111
"14211",913,"Chroid_LVetc_R",116
"14212",913,"IV_ventricle",3866
"14213",916,"Telencephalon_L",557758
"14214",916,"Telencephalon_R",572435
"14215",916,"Diencephalon_L",9552
"14216",916,"Diencephalon_R",9846
"14217",916,"Mesencephalon",11360
"14218",916,"Metencephalon",178055
"14219",916,"Myelencephalon",4325
"14220",916,"CSF",79119
"14221",916,"CerebralCortex_L",296016
"14222",916,"CerebralCortex_R",302262
"14223",916,"CerebralNucli_L",14278
"14224",916,"CerebralNucli_R",14855
"14225",916,"Thalamus_L",6452
"14226",916,"Thalamus_R",6804
"14227",916,"BasalForebrain_L",3101
"14228",916,"BasalForebrain_R",3042
"14229",916,"Mesencephalon_L",5667
"14230",916,"Mesencephalon_R",5693
"14231",916,"Metencephalon_R",89266
"14232",916,"Metencephalon_L",88790
"14233",916,"Myelencephalon_L",2030
"14234",916,"Myelencephalon_R",2296
"14235",916,"WhiteMatter_L",247464
"14236",916,"WhiteMatter_R",255318
"14237",916,"Ventricle",16587
"14238",916,"Sulcus_L",32696
"14239",916,"Sulcus_R",29837
"14240",916,"Frontal_L",94949
"14241",916,"Frontal_R",94661
"14242",916,"Parietal_L",50064
"14243",916,"Parietal_R",50710
"14244",916,"Temporal_L",73343
"14245",916,"Temporal_R",68904
"14246",916,"Limbic_L",32240
"14247",916,"Limbic_R",38046
"14248",916,"Occipital_L",39213
"14249",916,"Occipital_R",42951
"14250",916,"Insula_L",8105
"14251",916,"Insula_R",9328
"14252",916,"BasalGang_L",12382
"14253",916,"BasalGang_R",12519
"14254",916,"Thalamus_L",6452
"14255",916,"Thalamus_R",6804
"14256",916,"BasalForebrain_L",3101
"14257",916,"BasalForebrain_R",3042
"14258",916,"midbrain_L",5667
"14259",916,"midbrain_R",5693
"14260",916,"Cerebellum_R",79601
"14261",916,"Cerebellum_L",80138
"14262",916,"Pons_L",8652
"14263",916,"Pons_R",9665
"14264",916,"Medulla_L",2030
"14265",916,"Medulla_R",2296
"14266",916,"AnteriorWM_L",86357
"14267",916,"AnteriorWM_R",91182
"14268",916,"PosteriorWM_L",72851
"14269",916,"PosteriorWM_R",77513
"14270",916,"CorpusCallosum_L",12695
"14271",916,"CorpusCallosum_R",13408
"14272",916,"InferiorWM_L",61920
"14273",916,"InferiorWM_R",60548
"14274",916,"LimbicWM_L",13642
"14275",916,"LimbicWM_R",12669
"14276",916,"LateralVentricle_L",6292
"14277",916,"LateralVentricle_R",7182
"14278",916,"III_ventricle",1305
"14279",916,"FrontSul_L",12789
"14280",916,"FrontSul_R",10259
"14281",916,"CentralSul_L",2098
"14282",916,"CentralSul_R",2099
"14283",916,"SylvianFissureExt_L",3482
"14284",916,"SylvianFissureExt_R",2769
"14285",916,"ParietSul_L",9664
"14286",916,"ParietSul_R",9736
"14287",916,"CinguSul_L",2835
"14288",916,"CinguSul_R",2918
"14289",916,"OcciptSul_L",1181
"14290",916,"OcciptSul_R",1535
"14291",916,"TempSul_L",650
"14292",916,"TempSul_R",524
"14293",916,"IV_ventricle",1809
"14294",916,"SFG_L",27208
"14295",916,"SFG_R",24928
"14296",916,"MFG_L",25098
"14297",916,"MFG_R",23819
"14298",916,"IFG_L",12462
"14299",916,"IFG_R",9944
"14300",916,"OG_L",9918
"14301",916,"OG_R",9898
"14302",916,"RG_L",6711
"14303",916,"RG_R",6543
"14304",916,"PoCG_L",12282
"14305",916,"PoCG_R",11501
"14306",916,"PrCG_L",13553
"14307",916,"PrCG_R",19532
"14308",916,"SPG_L",7653
"14309",916,"SPG_R",7232
"14310",916,"SMG_L",11356
"14311",916,"SMG_R",10155
"14312",916,"AG_L",9771
"14313",916,"AG_R",14033
"14314",916,"PrCu_L",9004
"14315",916,"PrCu_R",7791
"14316",916,"STG_L",21294
"14317",916,"STG_R",19414
"14318",916,"MTG_L",20823
"14319",916,"MTG_R",19223
"14320",916,"ITG_L",12995
"14321",916,"ITG_R",13484
"14322",916,"Limbic_L",2030
"14323",916,"Limbic_R",2510
"14324",916,"FuG_L",18232
"14325",916,"FuG_R",16785
"14326",916,"SOG_L",2672
"14327",916,"SOG_R",2535
"14328",916,"MOG_L",16492
"14329",916,"MOG_R",18934
"14330",916,"IOG_L",5118
"14331",916,"IOG_R",5272
"14332",916,"Cu_L",6652
"14333",916,"Cu_R",7130
"14334",916,"LG_L",8280
"14335",916,"LG_R",9082
"14336",916,"Cingulate_L",24334
"14337",916,"Cingulate_R",29051
"14338",916,"Insula_L",8105
"14339",916,"Insula_R",9328
"14340",916,"Amyg_L",1896
"14341",916,"Amyg_R",2337
"14342",916,"Hippo_L",3981
"14343",916,"Hippo_R",4150
"14344",916,"Caud_L",4317
"14345",916,"Caud_R",4420
"14346",916,"Put_L",5100
"14347",916,"Put_R",5042
"14348",916,"GP_L",1740
"14349",916,"GP_R",1838
"14350",916,"Thalamus_L",6452
"14351",916,"Thalamus_R",6804
"14352",916,"BasalForebrain_L",3848
"14353",916,"BasalForebrain_R",3849
"14354",916,"midbrain_L",5667
"14355",916,"midbrain_R",5693
"14356",916,"Cerebellum_R",64941
"14357",916,"Cerebellum_L",65675
"14358",916,"Pons_L",8652
"14359",916,"Pons_R",9665
"14360",916,"Medulla_L",2030
"14361",916,"Medulla_R",2296
"14362",916,"ant_DPWM_L",32001
"14363",916,"ant_DPWM_R",33332
"14364",916,"post_DPWM_L",7193
"14365",916,"post_DPWM_R",6106
"14366",916,"GCC_L",2588
"14367",916,"GCC_R",2892
"14368",916,"BCC_L",3376
"14369",916,"BCC_R",3740
"14370",916,"SCC_L",6732
"14371",916,"SCC_R",6777
"14372",916,"PVA_posterior_L",767
"14373",916,"PVA_posterior_R",878
"14374",916,"ALIC_L",2428
"14375",916,"ALIC_R",2555
"14376",916,"PLIC_L",3167
"14377",916,"PLIC_R",3146
"14378",916,"inf_DPWM_L",22275
"14379",916,"inf_DPWM_R",20978
"14380",916,"CGC_L",2960
"14381",916,"CGC_R",3213
"14382",916,"CGH_L",1738
"14383",916,"CGH_R",1878
"14384",916,"Fx/ST_L",1794
"14385",916,"Fx/ST_R",1562
"14386",916,"Fx_L",665
"14387",916,"Fx_R",808
"14388",916,"PeripheralParietalWM_L",36500
"14389",916,"PeripheralParietalWM_R",37371
"14390",916,"AnteriorLateralVentricle_L",4170
"14391",916,"PosteriorLateralVentricle_L",1551
"14392",916,"InferiorLateralVentricle_L",572
"14393",916,"AnteriorLateralVentricle_R",4556
"14394",916,"PosteriorLateralVentricle_R",1848
"14395",916,"InferiorLateralVentricle_R",779
"14396",916,"III_ventricle",1305
"14397",916,"PVA_anterior_L",741
"14398",916,"PVA_anterior_R",791
"14399",916,"PeripheralFrontalWM_L",53616
"14400",916,"PeripheralFrontalWM_R",57060
"14401",916,"PeripheralTemporalWM_L",33840
"14402",916,"PeripheralTemporalWM_R",33621
"14403",916,"PeripheralOccipitalWM_L",28604
"14404",916,"PeripheralOccipitalWM_R",33410
"14405",916,"PeripheralCingulateWM_L",6486
"14406",916,"PeripheralCingulateWM_R",5210
"14407",916,"CerebellumWM_R",14661
"14408",916,"CerebellumWM_L",14463
"14409",916,"FrontSul_L",12789
"14410",916,"FrontSul_R",10259
"14411",916,"CentralSul_L",2098
"14412",916,"CentralSul_R",2099
"14413",916,"SylFrontSul_L",1634
"14414",916,"SylFrontSul_R",1422
"14415",916,"SylTempSul_L",1404
"14416",916,"SylTempSul_R",1245
"14417",916,"SylParieSul_L",444
"14418",916,"SylParieSul_R",102
"14419",916,"ParietSul_L",9664
"14420",916,"ParietSul_R",9736
"14421",916,"CinguSul_L",2835
"14422",916,"CinguSul_R",2918
"14423",916,"OcciptSul_L",1181
"14424",916,"OcciptSul_R",1535
"14425",916,"TempSul_L",650
"14426",916,"TempSul_R",524
"14427",916,"Caudate_tail_L",479
"14428",916,"Caudate_tail_R",414
"14429",916,"IV_ventricle",1809
"14430",916,"SFG_L",12486
"14431",916,"SFG_R",9524
"14432",916,"SFG_PFC_L",11693
"14433",916,"SFG_PFC_R",10834
"14434",916,"SFG_pole_L",3029
"14435",916,"SFG_pole_R",4571
"14436",916,"MFG_L",10310
"14437",916,"MFG_R",10142
"14438",916,"MFG_DPFC_L",14789
"14439",916,"MFG_DPFC_R",13678
"14440",916,"IFG_opercularis_L",4552
"14441",916,"IFG_opercularis_R",3256
"14442",916,"IFG_orbitalis_L",4066
"14443",916,"IFG_orbitalis_R",3332
"14444",916,"IFG_triangularis_L",3845
"14445",916,"IFG_triangularis_R",3357
"14446",916,"LFOG_L",5144
"14447",916,"LFOG_R",5181
"14448",916,"MFOG_L",4775
"14449",916,"MFOG_R",4718
"14450",916,"RG_L",6711
"14451",916,"RG_R",6543
"14452",916,"PoCG_L",12282
"14453",916,"PoCG_R",11501
"14454",916,"PrCG_L",13553
"14455",916,"PrCG_R",19532
"14456",916,"SPG_L",7653
"14457",916,"SPG_R",7232
"14458",916,"SMG_L",11356
"14459",916,"SMG_R",10155
"14460",916,"AG_L",9771
"14461",916,"AG_R",14033
"14462",916,"PrCu_L",9004
"14463",916,"PrCu_R",7791
"14464",916,"STG_L",14645
"14465",916,"STG_R",13482
"14466",916,"STG_L_pole",6650
"14467",916,"STG_R_pole",5932
"14468",916,"MTG_L",17432
"14469",916,"MTG_R",16653
"14470",916,"MTG_L_pole",3392
"14471",916,"MTG_R_pole",2571
"14472",916,"ITG_L",12995
"14473",916,"ITG_R",13484
"14474",916,"PHG_L",1050
"14475",916,"PHG_R",1461
"14476",916,"ENT_L",980
